,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
3764,6204,City of Farmington - (NM),55977,Bluffview,NM,San Juan,STG1,CA,OP,27.0,27.0,27.0,,5,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Farmington,22,36.716628,-108.215282
3785,6235,Public Works Comm-City of Fayetteville,1016,Butler-Warner Generation Plant,NC,Cumberland,1,CT,OP,28.8,20.0,25.0,,12,1976,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Works Comm-City of Fayetteville,22,35.0986,-78.8294
3786,6235,Public Works Comm-City of Fayetteville,1016,Butler-Warner Generation Plant,NC,Cumberland,2,CT,OP,28.8,20.0,25.0,,12,1976,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Works Comm-City of Fayetteville,22,35.0986,-78.8294
3787,6235,Public Works Comm-City of Fayetteville,1016,Butler-Warner Generation Plant,NC,Cumberland,3,CT,OP,28.8,20.0,25.0,,7,1976,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Works Comm-City of Fayetteville,22,35.0986,-78.8294
3788,6235,Public Works Comm-City of Fayetteville,1016,Butler-Warner Generation Plant,NC,Cumberland,4,GT,OP,28.8,20.0,25.0,,7,1976,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Works Comm-City of Fayetteville,22,35.0986,-78.8294
3789,6235,Public Works Comm-City of Fayetteville,1016,Butler-Warner Generation Plant,NC,Cumberland,5,GT,OP,28.8,20.0,25.0,,7,1977,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Works Comm-City of Fayetteville,22,35.0986,-78.8294
3790,6235,Public Works Comm-City of Fayetteville,1016,Butler-Warner Generation Plant,NC,Cumberland,6,CT,OP,28.8,20.0,25.0,,6,1978,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Works Comm-City of Fayetteville,22,35.0986,-78.8294
3791,6235,Public Works Comm-City of Fayetteville,1016,Butler-Warner Generation Plant,NC,Cumberland,7,CT,OP,28.8,20.0,25.0,,6,1979,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Works Comm-City of Fayetteville,22,35.0986,-78.8294
3792,6235,Public Works Comm-City of Fayetteville,1016,Butler-Warner Generation Plant,NC,Cumberland,8,CT,OP,28.8,20.0,25.0,,5,1980,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Works Comm-City of Fayetteville,22,35.0986,-78.8294
3793,6235,Public Works Comm-City of Fayetteville,1016,Butler-Warner Generation Plant,NC,Cumberland,9,CA,OP,73.0,65.0,65.0,,12,1988,NG,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Works Comm-City of Fayetteville,22,35.0986,-78.8294
3818,6426,Flint Hills Resources Corpus Christi LLC,50026,Corpus Refinery,TX,Nueces,FR6,GT,OP,47.0,32.0,41.0,,5,1988,NG,,,,,,N,N,,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,AEP Texas Central Company,32411,27.8322,-97.5281
3829,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,2A,CT,OP,188.2,,,F901,12,2000,NG,DFO,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6967,-81.7831
3830,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,2B,CT,OP,188.2,,,F901,12,2000,NG,DFO,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6967,-81.7831
3831,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,2C,CT,OP,188.2,,,F901,12,2000,NG,DFO,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6967,-81.7831
3832,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,2D,CT,OP,188.2,,,F901,4,2001,NG,DFO,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6967,-81.7831
3833,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,2E,CT,OP,188.2,,,F901,5,2001,NG,DFO,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6967,-81.7831
3834,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,2F,CT,OP,188.2,,,F901,5,2001,NG,DFO,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6967,-81.7831
3842,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,CT1,GT,OP,181.0,315.0,370.0,G220,6,2003,NG,DFO,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6967,-81.7831
3843,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,CT2,GT,OP,181.0,,,G220,6,2003,NG,DFO,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6967,-81.7831
3847,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,ST1,CA,OP,156.2,"1,432.0","1,490.0",F901,11,1958,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6967,-81.7831
3848,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,ST2,CA,OP,436.1,,,F901,7,1969,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6967,-81.7831
3849,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,1,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3850,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,10,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3851,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,11,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3852,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,12,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3853,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,13,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3854,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,14,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3855,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,15,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3856,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,16,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3857,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,17,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3858,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,18,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3859,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,19,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3860,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,2,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3861,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,20,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3862,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,21,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3863,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,22,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3864,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,23,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3865,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,24,GT,OP,34.2,35.0,40.0,,8,1972,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3866,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,3,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3867,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,4,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3868,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,4GT1,CT,OP,185.0,,,C791,5,1993,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3869,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,4GT2,CT,OP,185.0,,,C791,5,1993,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3870,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,5,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3871,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,5GT1,CT,OP,185.0,,,C792,6,1993,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3872,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,5GT2,CT,OP,185.0,,,C792,6,1993,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3873,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,6,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3874,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,7,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3875,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,8,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3876,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,9,GT,OP,34.2,35.0,40.0,,8,1970,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3877,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,ST4,CA,OP,151.2,442.0,485.0,C791,10,1957,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3878,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,ST5,CA,OP,151.2,442.0,485.0,C792,4,1958,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0686,-80.1984
3879,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,10,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3880,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,11,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3881,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,12,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3882,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,6,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3883,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,7,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3884,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,8,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3885,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,9,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3886,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,GT1,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3887,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,GT2,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3888,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,GT3,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3889,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,GT4,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3890,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,GT5,GT,OP,34.2,35.0,40.0,,8,1971,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.0856,-80.1253
3893,6452,Florida Power & Light Co,620,Sanford,FL,Volusia,4,CA,OP,436.1,958.0,"1,040.0",G160,7,1969,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,28.8419,-81.3256
3894,6452,Florida Power & Light Co,620,Sanford,FL,Volusia,4A,CT,OP,188.2,,,G160,12,2002,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,28.8419,-81.3256
3895,6452,Florida Power & Light Co,620,Sanford,FL,Volusia,4B,CT,OP,188.2,,,G160,12,2002,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,28.8419,-81.3256
3896,6452,Florida Power & Light Co,620,Sanford,FL,Volusia,4C,CT,OP,188.2,,,G160,12,2002,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,28.8419,-81.3256
3897,6452,Florida Power & Light Co,620,Sanford,FL,Volusia,4D,CT,OP,188.2,,,G160,1,2003,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,28.8419,-81.3256
3898,6452,Florida Power & Light Co,620,Sanford,FL,Volusia,5,CA,OP,436.1,954.0,"1,037.0",G161,5,1974,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,28.8419,-81.3256
3899,6452,Florida Power & Light Co,620,Sanford,FL,Volusia,5A,CT,OP,188.2,,,G161,5,2002,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,28.8419,-81.3256
3900,6452,Florida Power & Light Co,620,Sanford,FL,Volusia,5B,CT,OP,188.2,,,G161,5,2002,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,28.8419,-81.3256
3901,6452,Florida Power & Light Co,620,Sanford,FL,Volusia,5C,CT,OP,188.2,,,G161,5,2002,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,28.8419,-81.3256
3902,6452,Florida Power & Light Co,620,Sanford,FL,Volusia,5D,CT,OP,188.2,,,G161,5,2002,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,28.8419,-81.3256
3905,6452,Florida Power & Light Co,621,Turkey Point,FL,Miami-Dade,5CA,CA,OP,472.0,"1,148.0","1,178.0",G901,5,2007,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,25.4356,-80.3308
3906,6452,Florida Power & Light Co,621,Turkey Point,FL,Miami-Dade,5CTA,CT,OP,188.0,,,G901,5,2007,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,25.4356,-80.3308
3907,6452,Florida Power & Light Co,621,Turkey Point,FL,Miami-Dade,5CTB,CT,OP,188.0,,,G901,5,2007,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,25.4356,-80.3308
3908,6452,Florida Power & Light Co,621,Turkey Point,FL,Miami-Dade,5CTC,CT,OP,188.0,,,G901,5,2007,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,25.4356,-80.3308
3909,6452,Florida Power & Light Co,621,Turkey Point,FL,Miami-Dade,5CTD,CT,OP,188.0,,,G901,5,2007,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,25.4356,-80.3308
3919,6452,Florida Power & Light Co,6042,Manatee,FL,Manatee,3,CA,OP,471.8,"1,111.0","1,187.0",G341,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,27.6058,-82.3456
3920,6452,Florida Power & Light Co,6042,Manatee,FL,Manatee,A,CT,OP,188.2,,,G341,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,27.6058,-82.3456
3921,6452,Florida Power & Light Co,6042,Manatee,FL,Manatee,B,CT,OP,188.2,,,G341,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,27.6058,-82.3456
3922,6452,Florida Power & Light Co,6042,Manatee,FL,Manatee,C,CT,OP,188.2,,,G341,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,27.6058,-82.3456
3923,6452,Florida Power & Light Co,6042,Manatee,FL,Manatee,D,CT,OP,188.2,,,G341,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,27.6058,-82.3456
3926,6452,Florida Power & Light Co,6043,Martin,FL,Martin,3GT1,CT,OP,204.0,,,C796,2,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
3927,6452,Florida Power & Light Co,6043,Martin,FL,Martin,3GT2,CT,OP,204.0,,,C796,2,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
3928,6452,Florida Power & Light Co,6043,Martin,FL,Martin,3ST,CA,OP,204.0,469.0,498.0,C796,2,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
3929,6452,Florida Power & Light Co,6043,Martin,FL,Martin,4GT1,CT,OP,204.0,,,C797,4,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
3930,6452,Florida Power & Light Co,6043,Martin,FL,Martin,4GT2,CT,OP,204.0,,,C797,4,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
