,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
23,109,Ag Processing Inc,10223,AG Processing Inc,IA,Wright,E.C.,ST,OP,8.5,8.5,8.5,,1,1982,SUB,,,,,,N,Y,,S,,Y,Industrial CHP,7,B,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,SUB,,,,MidAmerican Energy Co,311,42.665941,-93.902606
144,195,Alabama Power Co,6002,James H Miller Jr,AL,Jefferson,1,ST,OP,705.5,672.6,672.6,,10,1978,SUB,WC,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Alabama Power Co,22,33.6319,-87.0597
145,195,Alabama Power Co,6002,James H Miller Jr,AL,Jefferson,2,ST,OP,705.5,664.6,664.6,,5,1985,SUB,WC,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Alabama Power Co,22,33.6319,-87.0597
146,195,Alabama Power Co,6002,James H Miller Jr,AL,Jefferson,3,ST,OP,705.5,669.0,669.0,,5,1989,SUB,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Alabama Power Co,22,33.6319,-87.0597
147,195,Alabama Power Co,6002,James H Miller Jr,AL,Jefferson,4,ST,OP,705.5,669.0,669.0,,3,1991,SUB,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Alabama Power Co,22,33.6319,-87.0597
438,491,American Crystal Sugar Co,54210,American Crystal Sugar Hillsboro,ND,Traill,G1,ST,OP,13.3,13.3,13.3,,9,1990,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,N,,,,,N,,Y,,,,,SUB,,,,Nodak Electric Coop Inc,311,47.437562,-97.06311
439,491,American Crystal Sugar Co,54211,American Crystal Sugar Moorhead,MN,Clay,G1,ST,OP,3.0,3.0,3.0,,9,1948,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,SUB,,,,City of Moorhead,311,46.9026,-96.76111999999999
440,491,American Crystal Sugar Co,54211,American Crystal Sugar Moorhead,MN,Clay,G2,ST,OP,2.0,2.0,2.0,,9,1961,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,SUB,,,,City of Moorhead,311,46.9026,-96.76111999999999
441,491,American Crystal Sugar Co,54212,American Crystal Sugar Crookston,MN,Polk,G1,ST,OP,3.5,3.5,3.5,,9,1954,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,SUB,,,,Otter Tail Power Co,311,47.76468,-96.633375
442,491,American Crystal Sugar Co,54212,American Crystal Sugar Crookston,MN,Polk,G2,ST,OP,3.0,3.0,3.0,,9,1975,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,SUB,,,,Otter Tail Power Co,311,47.76468,-96.633375
443,491,American Crystal Sugar Co,54213,American Crystal Sugar Drayton,ND,Pembina,G1,ST,OP,6.0,6.0,6.0,,9,1965,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,SUB,,,,Nodak Electric Coop Inc,311,48.593158,-97.17608
444,491,American Crystal Sugar Co,54214,American Crystal Sugar East Grand Forks,MN,Polk,G1,ST,OP,2.5,2.5,2.5,,9,1990,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,SUB,,,,East Grand Forks City of,311,47.927202,-97.007153
445,491,American Crystal Sugar Co,54214,American Crystal Sugar East Grand Forks,MN,Polk,G2,ST,OP,5.0,5.0,5.0,,9,1990,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,SUB,,,,East Grand Forks City of,311,47.927202,-97.007153
450,520,Ameren Energy Generating Co,861,Coffeen,IL,Montgomery,1,ST,OP,388.9,330.0,335.0,,12,1965,SUB,BIT,,,,,N,Y,Y,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Central Illinois Pub Serv Co,22,39.0586,-89.4031
451,520,Ameren Energy Generating Co,861,Coffeen,IL,Montgomery,2,ST,OP,616.5,565.0,580.0,,9,1972,SUB,BIT,,,,,N,Y,Y,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Central Illinois Pub Serv Co,22,39.0586,-89.4031
456,520,Ameren Energy Generating Co,6017,Newton,IL,Jasper,1,ST,OP,617.4,598.0,610.0,,11,1977,SUB,BIT,DFO,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Central Illinois Pub Serv Co,22,38.9361,-88.2781
457,520,Ameren Energy Generating Co,6017,Newton,IL,Jasper,2,ST,OP,617.4,599.0,604.0,,12,1982,SUB,BIT,DFO,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Central Illinois Pub Serv Co,22,38.9361,-88.2781
470,554,City of Ames - (IA),1122,Ames Electric Services Power Plant,IA,Story,7,ST,OP,37.5,32.6,32.6,,5,1968,SUB,OBS,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Ames City of,22,42.0258,-93.6089
471,554,City of Ames - (IA),1122,Ames Electric Services Power Plant,IA,Story,8,ST,OP,71.3,62.6,62.6,,6,1982,SUB,OBS,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Ames City of,22,42.0258,-93.6089
588,772,Archer Daniels Midland Co,10860,Archer Daniels Midland Clinton,IA,Clinton,1A,ST,OP,75.0,75.0,75.0,,2,2009,SUB,BIT,WDS,TDF,OBS,PC,Y,N,,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,,,,,Interstate Power and Light Co,311,41.8206,-90.2097
589,772,Archer Daniels Midland Co,10860,Archer Daniels Midland Clinton,IA,Clinton,2A,ST,OP,105.0,105.0,105.0,,4,2009,SUB,BIT,WDS,TDF,OBS,PC,Y,Y,,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,,,,,Interstate Power and Light Co,311,41.8206,-90.2097
590,772,Archer Daniels Midland Co,10861,Archer Daniels Midland Des Moines,IA,Polk,GEN1,ST,OP,7.9,7.9,7.9,,5,1988,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,MidAmerican Energy Co,311,41.624438,-93.584515
591,772,Archer Daniels Midland Co,10862,Archer Daniels Midland Lincoln,NE,Lancaster,GEN1,ST,OP,7.9,7.9,7.9,,7,1988,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Lincoln Electric System,311,40.866463,-96.614486
592,772,Archer Daniels Midland Co,10863,Archer Daniels Midland Mankato,MN,Blue Earth,GEN1,ST,OP,6.1,6.2,6.2,,10,1987,SUB,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Northern States Power Co,311,44.187065999999994,-93.99242
593,772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN1,ST,OP,31.0,31.0,31.0,,11,1988,SUB,BIT,NG,SLW,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Interstate Power and Light Co,311,41.9221,-91.6875
594,772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN2,ST,OP,31.0,31.0,31.0,,11,1988,SUB,BIT,NG,SLW,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Interstate Power and Light Co,311,41.9221,-91.6875
595,772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN3,ST,OP,31.0,31.0,31.0,,11,1988,SUB,BIT,NG,SLW,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Interstate Power and Light Co,311,41.9221,-91.6875
596,772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN4,ST,OP,31.0,31.0,31.0,,11,1988,SUB,BIT,NG,SLW,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Interstate Power and Light Co,311,41.9221,-91.6875
597,772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN5,ST,OP,31.0,31.0,31.0,,2,1995,SUB,BIT,NG,SLW,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Interstate Power and Light Co,311,41.9221,-91.6875
598,772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN6,ST,OP,101.1,105.0,105.0,,11,2000,SUB,BIT,NG,SLW,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Interstate Power and Light Co,311,41.9221,-91.6875
619,772,Archer Daniels Midland Co,57046,Archer Daniels Midland Columbus,NE,PLATTE,GEN1,ST,OP,71.4,61.0,61.0,,5,2010,SUB,BIT,TDF,AB,WDS,OBS,Y,Y,,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Loup River Public Power Dist,311,41.416441999999996,-97.286328
635,796,Arizona Electric Pwr Coop Inc,160,Apache Station,AZ,Cochise,ST2,ST,OP,204.0,175.0,175.0,,1,1979,SUB,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Southwest Transmission Coop Inc,22,32.0603,-109.8931
636,796,Arizona Electric Pwr Coop Inc,160,Apache Station,AZ,Cochise,ST3,ST,OP,204.0,175.0,175.0,,9,1979,SUB,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Southwest Transmission Coop Inc,22,32.0603,-109.8931
637,803,Arizona Public Service Co,113,Cholla,AZ,Navajo,1,ST,OP,113.6,116.0,116.0,,5,1962,SUB,NG,BIT,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Arizona Public Service Co,22,34.9394,-110.3033
638,803,Arizona Public Service Co,113,Cholla,AZ,Navajo,2,ST,OP,288.9,260.0,260.0,,6,1978,SUB,DFO,BIT,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Arizona Public Service Co,22,34.9394,-110.3033
639,803,Arizona Public Service Co,113,Cholla,AZ,Navajo,3,ST,OP,312.3,271.0,271.0,,5,1980,SUB,DFO,BIT,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Arizona Public Service Co,22,34.9394,-110.3033
640,803,Arizona Public Service Co,113,Cholla,AZ,Navajo,4,ST,OP,414.0,380.0,380.0,,6,1981,SUB,DFO,BIT,,,,N,Y,,W,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Arizona Public Service Co,22,34.9394,-110.3033
673,803,Arizona Public Service Co,2442,Four Corners,NM,San Juan,1,ST,OP,190.0,170.0,170.0,,5,1963,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Arizona Public Service Co,22,36.69,-108.4814
674,803,Arizona Public Service Co,2442,Four Corners,NM,San Juan,2,ST,OP,190.0,170.0,170.0,,6,1963,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Arizona Public Service Co,22,36.69,-108.4814
675,803,Arizona Public Service Co,2442,Four Corners,NM,San Juan,3,ST,OP,253.4,220.0,220.0,,8,1964,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Arizona Public Service Co,22,36.69,-108.4814
676,803,Arizona Public Service Co,2442,Four Corners,NM,San Juan,4,ST,OP,818.1,770.0,770.0,,7,1969,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,,Y,,,NG,,,,Arizona Public Service Co,22,36.69,-108.4814
677,803,Arizona Public Service Co,2442,Four Corners,NM,San Juan,5,ST,OP,818.1,770.0,770.0,,7,1970,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,,Y,,,NG,,,,Arizona Public Service Co,22,36.69,-108.4814
753,814,Entergy Arkansas Inc,6009,White Bluff,AR,Jefferson,1,ST,OP,900.0,815.0,815.0,,8,1980,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Entergy Arkansas Inc,22,34.4228,-92.1406
754,814,Entergy Arkansas Inc,6009,White Bluff,AR,Jefferson,2,ST,OP,900.0,844.0,844.0,,8,1981,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Entergy Arkansas Inc,22,34.4228,-92.1406
755,814,Entergy Arkansas Inc,6641,Independence,AR,Independence,1,ST,OP,900.0,836.0,836.0,,1,1983,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,Entergy Arkansas Inc,22,35.678442,-91.408761
756,814,Entergy Arkansas Inc,6641,Independence,AR,Independence,2,ST,OP,900.0,842.0,842.0,,12,1984,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,Entergy Arkansas Inc,22,35.678442,-91.408761
782,924,"Associated Electric Coop, Inc",2167,New Madrid,MO,New Madrid,1,ST,OP,650.0,599.0,599.0,,12,1972,SUB,,,,,,N,Y,,W,,N,Electric Utility,1,,N,,,,,,,,,,,,,,N,,,,,N,,,Y,,,,DFO,,,,M & A Electric Power Coop,22,36.5147,-89.5617
783,924,"Associated Electric Coop, Inc",2167,New Madrid,MO,New Madrid,2,ST,OP,650.0,600.0,600.0,,6,1977,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,,,Y,,,,DFO,,,,M & A Electric Power Coop,22,36.5147,-89.5617
784,924,"Associated Electric Coop, Inc",2168,Thomas Hill,MO,Randolph,1,ST,OP,171.7,167.0,172.0,,11,1966,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,,,,,,,,,,,,,,N,,,,,N,,,Y,,,,DFO,,,,Central Missouri Elec Coop Inc,22,39.5522,-92.6381
785,924,"Associated Electric Coop, Inc",2168,Thomas Hill,MO,Randolph,2,ST,OP,272.0,276.0,286.0,,3,1969,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,,,Y,,,,DFO,,,,Central Missouri Elec Coop Inc,22,39.5522,-92.6381
786,924,"Associated Electric Coop, Inc",2168,Thomas Hill,MO,Randolph,3,ST,OP,738.0,702.0,719.0,,6,1982,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,,,Y,,,,DFO,,,,Central Missouri Elec Coop Inc,22,39.5522,-92.6381
808,986,Aurora Energy LLC,79,Aurora Energy LLC Chena,AK,Fairbanks North Star,1,ST,OP,5.0,6.0,6.0,,6,1952,SUB,,,,,,N,Y,,S,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,WDS,DFO,,,Golden Valley Elec Assn Inc,22,64.84774300000001,-147.735063
809,986,Aurora Energy LLC,79,Aurora Energy LLC Chena,AK,Fairbanks North Star,2,ST,OP,2.5,2.5,2.5,,6,1952,SUB,,,,,,N,Y,,S,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,WDS,DFO,,,Golden Valley Elec Assn Inc,22,64.84774300000001,-147.735063
810,986,Aurora Energy LLC,79,Aurora Energy LLC Chena,AK,Fairbanks North Star,5,ST,OP,20.0,23.9,23.9,,6,1975,SUB,,,,,,N,Y,,S,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,AB,DFO,,,Golden Valley Elec Assn Inc,22,64.84774300000001,-147.735063
918,1307,Basin Electric Power Coop,6204,Laramie River Station,WY,Platte,1,ST,OP,570.0,570.0,570.0,,9,1981,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,Basin Electric Power Coop,22,42.108889000000005,-104.8825
919,1307,Basin Electric Power Coop,6204,Laramie River Station,WY,Platte,2,ST,OP,570.0,570.0,570.0,,7,1981,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,Basin Electric Power Coop,22,42.108889000000005,-104.8825
920,1307,Basin Electric Power Coop,6204,Laramie River Station,WY,Platte,3,ST,OP,570.0,570.0,570.0,,11,1982,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,Basin Electric Power Coop,22,42.108889000000005,-104.8825
943,1307,Basin Electric Power Coop,56609,Dry Fork Station,WY,Campbell,01,ST,OP,390.0,380.0,405.0,,11,2011,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,Y,,,,,,WO,,,,Basin Electric Power Coop,22,44.388889,-105.46083300000001
1703,3106,Cargill Inc North America Sweetners,10855,Cargill Corn Milling Division,IA,Monroe,GEN1,ST,SB,20.0,18.7,18.8,,12,1952,SUB,,,,,,N,N,Y,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,SUB,,,,Interstate Power and Light Co,311,41.1386,-92.6467
1704,3106,Cargill Inc North America Sweetners,10855,Cargill Corn Milling Division,IA,Monroe,GEN2,ST,OP,20.0,18.0,18.0,,12,1952,SUB,,,,,,N,N,Y,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,SUB,,,,Interstate Power and Light Co,311,41.1386,-92.6467
1754,3242,Central Electric Power Coop - (MO),2169,Chamois,MO,Osage,2,ST,OP,44.0,47.0,50.0,,11,1960,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Central Electric Power Coop,22,38.6839,-91.7558
1805,3265,Cleco Power LLC,6190,Brame Energy Center,LA,Rapides,2,ST,OP,558.0,493.0,493.0,,8,1982,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,Y,5.0,2014.0,,,N,Y,,Y,,,,NG,,,,Cleco Power LLC,22,31.395,-92.716667
2010,3807,Cleveland Cliffs Inc,10849,Silver Bay Power,MN,Lake,GEN1,ST,OP,50.0,36.0,36.0,,10,1955,SUB,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Minnesota Power Inc,331,47.286573,-91.260531
2011,3807,Cleveland Cliffs Inc,10849,Silver Bay Power,MN,Lake,GEN2,ST,OP,81.6,69.0,69.0,,1,1962,SUB,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Minnesota Power Inc,331,47.286573,-91.260531
2131,3989,City of Colorado Springs - (CO),492,Martin Drake,CO,El Paso,5,ST,OP,50.0,46.0,46.0,,11,1962,SUB,BIT,NG,WDS,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Colorado Springs City of,22,38.824444,-104.833333
2132,3989,City of Colorado Springs - (CO),492,Martin Drake,CO,El Paso,6,ST,OP,75.0,77.0,77.0,,10,1968,SUB,BIT,NG,WDS,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Colorado Springs City of,22,38.824444,-104.833333
2133,3989,City of Colorado Springs - (CO),492,Martin Drake,CO,El Paso,7,ST,OP,132.0,131.0,131.0,,7,1974,SUB,BIT,NG,WDS,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Colorado Springs City of,22,38.824444,-104.833333
2143,3989,City of Colorado Springs - (CO),8219,Ray D Nixon,CO,El Paso,1,ST,OP,207.0,208.0,208.0,,4,1980,SUB,BIT,DFO,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Colorado Springs City of,22,38.633451,-104.70577
2317,4254,Consumers Energy Co,1695,B C Cobb,MI,Muskegon,4,ST,OP,156.3,156.0,160.0,,9,1956,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,NG,,,,ITC Transmission,22,43.258767999999996,-86.24226800000001
2318,4254,Consumers Energy Co,1695,B C Cobb,MI,Muskegon,5,ST,OP,156.3,156.0,160.0,,3,1957,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,NG,,,,ITC Transmission,22,43.258767999999996,-86.24226800000001
2331,4254,Consumers Energy Co,1702,Dan E Karn,MI,Bay,1A,ST,OP,136.0,255.0,255.0,G381,11,1959,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,43.644996,-83.840074
2332,4254,Consumers Energy Co,1702,Dan E Karn,MI,Bay,1B,ST,OP,136.0,,,G381,11,1959,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,43.644996,-83.840074
2333,4254,Consumers Energy Co,1702,Dan E Karn,MI,Bay,2A,ST,OP,136.0,260.0,260.0,G382,3,1961,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,43.644996,-83.840074
2334,4254,Consumers Energy Co,1702,Dan E Karn,MI,Bay,2B,ST,OP,136.0,,,G382,3,1961,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,43.644996,-83.840074
2351,4254,Consumers Energy Co,1710,J H Campbell,MI,Ottawa,1,ST,OP,265.2,260.0,260.0,,10,1962,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,42.910296,-86.20074
2352,4254,Consumers Energy Co,1710,J H Campbell,MI,Ottawa,2,ST,OP,403.9,355.0,360.0,,7,1967,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,,Y,,,DFO,,,,ITC Transmission,22,42.910296,-86.20074
2353,4254,Consumers Energy Co,1710,J H Campbell,MI,Ottawa,3,ST,OP,916.8,825.0,835.0,,9,1980,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,42.910296,-86.20074
2379,4254,Consumers Energy Co,1720,J C Weadock,MI,Bay,7,ST,OP,156.3,155.0,155.0,,5,1955,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,43.639927,-83.844712
2380,4254,Consumers Energy Co,1720,J C Weadock,MI,Bay,8,ST,OP,156.3,155.0,155.0,,1,1958,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,43.639927,-83.844712
2384,4254,Consumers Energy Co,1723,J R Whiting,MI,Monroe,1,ST,OP,106.3,100.0,102.0,,7,1952,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,41.792114,-83.44948000000001
2385,4254,Consumers Energy Co,1723,J R Whiting,MI,Monroe,2,ST,OP,106.3,101.0,102.0,,12,1952,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,41.792114,-83.44948000000001
2386,4254,Consumers Energy Co,1723,J R Whiting,MI,Monroe,3,ST,OP,132.8,124.0,124.0,,11,1953,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,41.792114,-83.44948000000001
2583,4716,Dairyland Power Coop,4143,Genoa,WI,Vernon,ST3,ST,OP,345.6,288.5,299.0,,6,1969,SUB,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Dairyland Power Coop,22,43.5589,-91.2325
