Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Effective Month,Effective Year,Current Month,Current Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Ownership,Turbines,Cogenerator,Sector Name,Sector,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4
49745,Cash Creek Generating LLC,56107,Cash Creek,KY,Henderson,ST,CA,P,187.0,187.0,181.0,G383,6,2011,7,2017,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
49805,Kennecott Utah Copper,56163,Kennecott Power Plant,UT,Salt Lake,MCHP,GT,V,6.4,5.9,6.4,,10,2012,8,2013,NG,,,,,,N,S,,Y,Industrial CHP,7,N,,,,,,,,,,
49846,Covanta Honolulu Resource Recovery,10334,H Power,HI,Honolulu,GEN2,ST,TS,33.6,28.0,28.0,,4,2012,1,2013,MSW,,,,,,N,W,,N,Commercial Non-CHP,4,N,,,,,,,,,,
49893,Invenergy Services LLC,58321,Goldthwaite Wind Energy Facility,TX,Mills,1,WT,P,150.0,150.0,150.0,,12,2013,12,2013,WND,,,,,,N,S,85,N,IPP Non-CHP,2,,,,,,,,,,,
49893,Invenergy Services LLC,58322,Prairie Breeze,NE,Antelope,1,WT,P,206.5,206.5,206.5,,1,2014,1,2014,WND,,,,,,N,S,118,N,IPP Non-CHP,2,,,,,,,,,,,
49893,Invenergy Services LLC,58471,Ector County Energy Center,TX,Ector,CTG1,GT,L,173.0,163.3,184.2,,8,2015,8,2015,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
49893,Invenergy Services LLC,58471,Ector County Energy Center,TX,Ector,CTG2,GT,L,173.0,163.3,184.2,,8,2015,8,2015,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
49981,Diamond Generating Corporation,57482,CPV Sentinel Energy Project,CA,Riverside,CTG1,GT,V,100.0,100.0,100.0,,8,2013,2,2013,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
49981,Diamond Generating Corporation,57482,CPV Sentinel Energy Project,CA,Riverside,CTG2,GT,V,100.0,100.0,100.0,,8,2013,3,2013,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
49981,Diamond Generating Corporation,57482,CPV Sentinel Energy Project,CA,Riverside,CTG3,GT,V,100.0,100.0,100.0,,8,2013,4,2013,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
49981,Diamond Generating Corporation,57482,CPV Sentinel Energy Project,CA,Riverside,CTG4,GT,V,100.0,100.0,100.0,,8,2013,5,2013,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
49981,Diamond Generating Corporation,57482,CPV Sentinel Energy Project,CA,Riverside,CTG5,GT,V,100.0,100.0,100.0,,8,2013,7,2013,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
49981,Diamond Generating Corporation,57482,CPV Sentinel Energy Project,CA,Riverside,CTG6,GT,V,100.0,100.0,100.0,,8,2013,7,2013,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
49981,Diamond Generating Corporation,57482,CPV Sentinel Energy Project,CA,Riverside,CTG7,GT,V,100.0,100.0,100.0,,8,2013,8,2013,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
49981,Diamond Generating Corporation,57482,CPV Sentinel Energy Project,CA,Riverside,CTG8,GT,V,100.0,100.0,100.0,,8,2013,8,2013,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
50102,Rock-Tenn Company,54763,Rock-Tenn Mill,AL,Marengo,4TG,ST,P,42.5,30.0,30.0,,1,2014,1,2014,BLQ,BLQ,DFO,NG,,,N,S,1,N,Industrial CHP,7,,Y,Y,,,,,,,,
50127,Exergy Development Group,56436,Lava Beds Wind Park LLC,ID,Bingham,LBWP,WT,U,18.0,18.0,18.0,,5,2007,12,2014,WND,,,,,,N,S,12,N,IPP Non-CHP,2,,,,,,,,,,,
50127,Exergy Development Group,56438,Notch Butte Wind Park,ID,Jerome,NBWP,WT,U,18.0,18.0,18.0,,5,2007,12,2014,WND,,,,,,N,S,12,N,IPP Non-CHP,2,,,,,,,,,,,
50127,Exergy Development Group,57142,Chapin Mountain,ID,Cassia,CM,WT,T,19.5,19.5,19.5,,6,2011,12,2014,WND,,,,,,N,S,13,N,IPP Non-CHP,2,N,,,,,,,,,,
50127,Exergy Development Group,57144,Cottonwood Wind Park,ID,Twin Falls,JR20,WT,U,20.0,20.0,20.0,,6,2011,12,2014,WND,,,,,,N,S,10,N,IPP Non-CHP,2,N,,,,,,,,,,
50127,Exergy Development Group,57145,Rogerson Flats,ID,Twin Falls,RF,WT,U,20.0,20.0,20.0,,6,2011,12,2014,WND,,,,,,N,S,15,N,IPP Non-CHP,2,N,,,,,,,,,,
50127,Exergy Development Group,57146,Deep Creek Wind Park,ID,Twin Falls,JR1,WT,U,20.0,20.0,20.0,,6,2011,12,2014,WND,,,,,,N,S,15,N,IPP Non-CHP,2,N,,,,,,,,,,
50127,Exergy Development Group,57147,Conner Ridge,ID,Cassia,CR,WT,T,19.5,19.5,19.5,,6,2011,12,2014,WND,,,,,,N,S,13,N,IPP Non-CHP,2,N,,,,,,,,,,
50127,Exergy Development Group,57148,Badger Peak,ID,Cassia,BP,WT,T,20.0,20.0,20.0,,6,2011,12,2014,WND,,,,,,N,S,10,N,IPP Non-CHP,2,N,,,,,,,,,,
50127,Exergy Development Group,57149,Bonanza Bar,ID,Cassia,BBAR,WT,T,20.0,20.0,20.0,,6,2011,12,2014,WND,,,,,,N,S,10,N,IPP Non-CHP,2,N,,,,,,,,,,
50127,Exergy Development Group,57150,Salmon Creek,ID,Twin Falls,SC,WT,U,20.0,20.0,20.0,,6,2011,12,2014,WND,,,,,,N,S,15,N,IPP Non-CHP,2,N,,,,,,,,,,
50147,US Geothermal Inc.,56317,Raft River Geothermal Power Plant,ID,CASSIA,2,BT,P,18.0,12.5,14.5,,1,2008,1,2015,GEO,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,54700,Metro Methane Recovery Facility,IA,Polk,GEN10,IC,P,1.6,1.6,1.6,,6,2013,12,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,54700,Metro Methane Recovery Facility,IA,Polk,GEN11,IC,P,1.6,1.6,1.6,,6,2013,12,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,54700,Metro Methane Recovery Facility,IA,Polk,GEN12,IC,P,1.6,1.6,1.6,,6,2013,12,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57015,Waste Management Columbia Ridge LFGTE,OR,GILLIAM,GEN10,IC,P,1.6,1.6,1.6,,12,2013,12,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57015,Waste Management Columbia Ridge LFGTE,OR,GILLIAM,GEN11,IC,P,1.6,1.6,1.6,,12,2013,12,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57015,Waste Management Columbia Ridge LFGTE,OR,GILLIAM,GEN12,IC,P,1.6,1.6,1.6,,12,2013,12,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57015,Waste Management Columbia Ridge LFGTE,OR,GILLIAM,GEN9,IC,P,1.6,1.6,1.6,,12,2013,12,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57164,Waste Management Tri-Cities LFGTE,CA,ALAMEDA,GEN1,IC,P,1.6,1.6,1.6,,12,2010,12,2014,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57164,Waste Management Tri-Cities LFGTE,CA,ALAMEDA,GEN2,IC,P,1.6,1.6,1.6,,12,2010,12,2014,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57164,Waste Management Tri-Cities LFGTE,CA,ALAMEDA,GEN3,IC,P,1.6,1.6,1.6,,12,2010,12,2014,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57404,Oneida Herkimer,NY,Oneida,GEN2,IC,P,1.6,1.6,1.6,,7,2013,7,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57410,Geneva,OH,Ashtabula,GEN1,IC,V,0.8,0.8,0.8,,12,2011,4,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57410,Geneva,OH,Ashtabula,GEN2,IC,V,0.8,0.8,0.8,,12,2011,4,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57410,Geneva,OH,Ashtabula,GEN3,IC,V,0.8,0.8,0.8,,12,2011,4,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57410,Geneva,OH,Ashtabula,GEN4,IC,V,0.8,0.8,0.8,,12,2011,4,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57410,Geneva,OH,Ashtabula,GEN5,IC,V,0.8,0.8,0.8,,12,2011,4,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57411,Mahoning,OH,Mahoning,GEN1,IC,V,0.8,0.8,0.8,,12,2011,1,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57411,Mahoning,OH,Mahoning,GEN2,IC,V,0.8,0.8,0.8,,12,2011,1,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57411,Mahoning,OH,Mahoning,GEN3,IC,V,0.8,0.8,0.8,,12,2011,1,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57411,Mahoning,OH,Mahoning,GEN4,IC,V,0.8,0.8,0.8,,12,2011,1,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,57411,Mahoning,OH,Mahoning,GEN5,IC,V,0.8,0.8,0.8,,12,2011,1,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54842,WM Renewable Energy LLC,58250,Tullytown,PA,Bucks,GEN1,IC,V,1.6,1.6,1.6,,3,2013,3,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54863,U S Power Generating Company LLC,2494,Gowanus Gas Turbines Generating,NY,Kings,SS,GT,T,93.0,90.0,95.0,,6,2010,7,2015,NG,DFO,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54866,Robinson Power Company LLC,56453,Robinson Power Company LLC,PA,Washington,1,ST,P,165.0,132.0,139.0,,4,2010,4,2016,BIT,WC,NG,,,,N,S,,Y,IPP CHP,3,N,,Y,,,,,,,,
54867,Christian County Generation LLC,56454,Taylorville Energy Center,IL,Christian,1,CC,L,760.0,533.0,637.0,,12,2010,6,2018,SGC,NG,,,,,Y,S,,N,IPP Non-CHP,2,Y,,,,,,Y,,,,
54869,WMPI PTY  LLC,56455,WMPI Pty LLC,PA,Schuylkill,1,CC,P,41.0,41.0,41.0,,1,2006,1,2018,WC,PC,,,,,N,S,,N,Industrial Non-CHP,6,Y,,,,,,Y,,,,
54890,Russell City Energy Company LLC,56467,Russell City Energy Center,CA,Alameda,CTG1,CT,V,200.0,185.0,200.0,,6,2006,7,2013,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54890,Russell City Energy Company LLC,56467,Russell City Energy Center,CA,Alameda,CTG2,CT,V,200.0,185.0,200.0,,6,2006,7,2013,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
54890,Russell City Energy Company LLC,56467,Russell City Energy Center,CA,Alameda,STG1,CA,V,255.0,245.0,248.0,,6,2006,7,2013,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
55510,Tiverton Power LLC,55048,Tiverton Power Plant,RI,Newport,UNT3,CT,P,179.3,159.4,189.7,,12,2014,5,2015,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
55510,Tiverton Power LLC,55048,Tiverton Power Plant,RI,Newport,UNT4,CA,P,93.2,90.6,94.9,,12,2014,5,2015,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
55723,PPL Renewable Energy LLC,57466,Blue Ridge Landfill,PA,Franklin,GEN1,IC,V,1.6,1.6,1.6,,7,2012,1,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
55723,PPL Renewable Energy LLC,57466,Blue Ridge Landfill,PA,Franklin,GEN2,IC,V,1.6,1.6,1.6,,7,2012,1,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
55723,PPL Renewable Energy LLC,57466,Blue Ridge Landfill,PA,Franklin,GEN3,IC,V,1.6,1.6,1.6,,7,2012,1,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
55723,PPL Renewable Energy LLC,57466,Blue Ridge Landfill,PA,Franklin,GEN4,IC,V,1.6,1.6,1.6,,7,2012,1,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
55816,Robbins Community Power LLC,56576,Robbins Community Power LLC,IL,Cook,1,ST,U,27.5,27.5,27.5,,3,2008,12,2014,WDS,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
55816,Robbins Community Power LLC,56576,Robbins Community Power LLC,IL,Cook,2,ST,U,27.5,27.5,27.5,,3,2008,12,2014,WDS,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
55861,Sandy Creek Energy Associates  L P,56611,Sandy Creek Energy Station,TX,McLennan,S01,ST,TS,957.6,911.0,928.0,,2,2012,4,2013,SUB,,,,,,N,J,,N,IPP Non-CHP,2,N,Y,,,Y,,,,,,
55868,Noble Wind Operations LLC,56903,Noble Bellmont Windpark LLC,NY,Franklin,1,WT,U,21.0,21.0,21.0,,12,2008,12,2013,WND,,,,,,N,S,14,N,IPP Non-CHP,2,N,,,,,,,,,,
55910,Lanai Sustainability Research LLC,57242,Mililani South Solar Farm,HI,Honolulu,1,PV,P,5.0,5.0,5.0,,4,2011,10,2013,SUN,,,,,,N,S,,N,IPP Non-CHP,2,,,,,,,,,,,
55927,Power4Georgians LLC,56675,Plant Washington,GA,Washington,MAIN,ST,T,850.0,850.0,850.0,,4,2018,4,2018,SUB,BIT,DFO,,,,Y,S,,N,Electric Utility,1,N,Y,,,Y,,,,,,
56023,Arizona Solar One LLC,56812,Solana Generating Station,AZ,Maricopa,GEN 1,CP,V,140.0,125.0,125.0,,12,2011,7,2013,SUN,,,,,,N,S,2,N,IPP Non-CHP,2,N,,,,,,,,,,
56023,Arizona Solar One LLC,56812,Solana Generating Station,AZ,Maricopa,GEN2,CP,V,140.0,125.0,125.0,,12,2011,7,2013,SUN,,,,,,N,S,2,N,IPP Non-CHP,2,N,,,,,,,,,,
56029,Fibrowatt LLC,56816,FibroCoast,NC,Sampson,FC1,ST,P,60.0,55.0,55.0,,7,2011,12,2014,OBS,PG,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56031,CPV Maryland LLC,56846,CPV St Charles Energy Center,MD,CHARLES,GTG1,CT,L,215.0,205.0,232.0,G601,6,2012,6,2015,NG,,,,,,N,S,,N,IPP Non-CHP,2,,,,,,,,,,,
56031,CPV Maryland LLC,56846,CPV St Charles Energy Center,MD,CHARLES,GTG2,CT,L,215.0,205.0,232.0,G601,6,2012,6,2015,NG,,,,,,N,S,,N,IPP Non-CHP,2,,,,,,,,,,,
56031,CPV Maryland LLC,56846,CPV St Charles Energy Center,MD,CHARLES,STGEN,CA,L,316.0,316.0,316.0,G601,6,2012,6,2015,NG,,,,,,N,S,,N,IPP Non-CHP,2,,,,,,,,,,,
56060,Western GeoPower Inc,56907,Western GeoPower Unit 1,CA,SONOMA,TBD,ST,P,25.0,22.5,22.5,,4,2010,12,2014,GEO,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56061,Reedsport OPT Wave Park LLC,56906,Reedsport OPT Wave Park,OR,Douglas,1,HB,L,1.5,1.5,1.5,,12,2009,12,2014,WAT,,,,,,N,S,10,N,IPP Non-CHP,2,,,,,,,,,,,
56067,"Plainfield Renewable Energy, LLC",56847,Plainfield Renewable Energy LLC,CT,Windham,STG,ST,V,43.0,37.5,37.5,,11,2010,11,2013,WDS,,,,,,N,S,,N,IPP Non-CHP,2,Y,,,,,,,,,,
56094,Medicine Bow Fuel & Power LLC,56452,Medicine Bow Fuel & Power LLC,WY,Carbon,1,CC,P,350.0,350.0,350.0,,12,2010,12,2016,BIT,,,,,,N,S,,N,IPP Non-CHP,2,Y,,,,,,Y,,,,
56155,Lansing Board of Water and Light,58427,Lansing BWL REO Town Plant,MI,Ingham,CTG1,GT,V,42.0,44.7,36.8,,7,2013,7,2013,NG,,,,,,N,S,1,Y,Electric Utility,1,N,,,,,,,,,,
56155,Lansing Board of Water and Light,58427,Lansing BWL REO Town Plant,MI,Ingham,CTG2,GT,V,42.0,44.7,36.8,,7,2013,7,2013,NG,,,,,,N,S,1,Y,Electric Utility,1,N,,,,,,,,,,
56155,Lansing Board of Water and Light,58427,Lansing BWL REO Town Plant,MI,Ingham,ST,ST,V,14.0,13.3,13.2,,7,2013,7,2013,NG,,,,,,N,S,,Y,Electric Utility,1,N,,,,,,,,,,
56167,"Imperial Valley Solar, LLC",56917,"Imperial Valley Solar, LLC",CA,IMPERIAL,1,PV,T,200.0,200.0,200.0,,8,2010,7,2013,SUN,,,,,,N,S,,N,IPP Non-CHP,2,,,,,,,,,,,
56167,"Imperial Valley Solar, LLC",56917,"Imperial Valley Solar, LLC",CA,IMPERIAL,2,PV,P,400.0,400.0,400.0,,2,2012,7,2014,SUN,,,,,,N,S,,N,IPP Non-CHP,2,,,,,,,,,,,
56204,CPV Valley LLC,56940,CPV Valley Energy Center,NY,Orange,CTG2,CT,L,235.0,186.5,220.0,G921,6,2012,6,2016,NG,DFO,,,,,Y,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56204,CPV Valley LLC,56940,CPV Valley Energy Center,NY,Orange,STG,CA,L,350.0,305.0,344.0,G921,6,2012,6,2016,NG,DFO,,,,,Y,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56205,Philadelphia Water Department,58326,PWD Northeast WPCP Biogas Cogen Plant,PA,Philadelphia,NBG1,IC,V,1.4,1.4,1.4,,12,2013,12,2013,OBG,NG,,,,,Y,W,1,N,Commercial Non-CHP,4,N,,,,,,,,,,
56205,Philadelphia Water Department,58326,PWD Northeast WPCP Biogas Cogen Plant,PA,Philadelphia,NBG2,IC,V,1.4,1.4,1.4,,12,2013,12,2013,OBG,NG,,,,,Y,W,1,N,Commercial Non-CHP,4,N,,,,,,,,,,
56205,Philadelphia Water Department,58326,PWD Northeast WPCP Biogas Cogen Plant,PA,Philadelphia,NBG3,IC,V,1.4,1.4,1.4,,12,2013,12,2013,OBG,NG,,,,,Y,W,1,N,Commercial Non-CHP,4,N,,,,,,,,,,
56205,Philadelphia Water Department,58326,PWD Northeast WPCP Biogas Cogen Plant,PA,Philadelphia,NBG4,IC,V,1.4,1.4,1.4,,12,2013,12,2013,OBG,NG,,,,,Y,W,1,N,Commercial Non-CHP,4,N,,,,,,,,,,
56236,West Deptford Energy LLC,56963,West Deptford Energy Station,NJ,Gloucester,E101,CC,U,380.0,304.0,293.0,,6,2012,6,2014,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56236,West Deptford Energy LLC,56963,West Deptford Energy Station,NJ,Gloucester,E102,CC,U,380.0,304.0,293.0,,6,2012,6,2014,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56266,Green Gas-Pioneer Crossing Energy LLC,56957,Pioneer Crossing Landfill Gas to Energy,PA,Berks,LFG5,IC,T,1.6,1.6,1.6,,9,2010,9,2015,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56266,Green Gas-Pioneer Crossing Energy LLC,56957,Pioneer Crossing Landfill Gas to Energy,PA,Berks,LFG6,IC,T,1.6,1.6,1.6,,9,2010,9,2015,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56282,Evergreen Wind Power II LLC,57002,Oakfield Wind Project,ME,Aroostook,1,WT,L,150.0,150.0,150.0,,12,2010,3,2015,WND,,,,,,N,S,50,N,IPP Non-CHP,2,N,,,,,,,,,,
56290,CPV Vaca Station LLC,56999,CPV Vaca Station LLC,CA,Solano,CTG1,CT,L,225.0,189.0,225.0,,6,2013,6,2016,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56290,CPV Vaca Station LLC,56999,CPV Vaca Station LLC,CA,Solano,CTG2,CT,L,225.0,189.0,225.0,,6,2013,6,2016,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56290,CPV Vaca Station LLC,56999,CPV Vaca Station LLC,CA,Solano,STG,CA,L,220.0,198.0,220.0,,6,2013,6,2016,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56334,WEHRAN Energy Corporation,55778,Brookhaven Facility,NY,Suffolk,BH5,IC,P,0.5,0.5,0.5,,6,2013,9,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56334,WEHRAN Energy Corporation,55778,Brookhaven Facility,NY,Suffolk,BH6,IC,P,0.5,0.5,0.5,,6,2013,9,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56339,Champlain Wind LLC,57088,Bowers Wind Project,ME,Penobscot,1,WT,L,48.0,48.0,48.0,,12,2011,3,2015,WND,,,,,,N,S,16,N,IPP Non-CHP,2,N,,,,,,,,,,
56424,Quilt Block Wind Farm LLC,57116,Quilt Block Wind Farm LLC,WI,Lafayette,GEN 1,WT,L,99.0,99.0,99.0,,12,2013,12,2016,WND,,,,,,N,S,49,N,IPP Non-CHP,2,N,,,,,,,,,,
56425,Simpson Ridge Wind Farm LLC,57117,Simpson Ridge Wind Farm LLC,WY,Carbon,GEN 1,WT,P,200.0,200.0,200.0,,12,2011,12,2022,WND,,,,,,N,S,60,N,IPP Non-CHP,2,N,,,,,,,,,,
56440,G2 Energy LLC,57133,G2 Energy Ostrom Road LLC,CA,YUBA,361,IC,U,1.6,1.5,1.5,,6,2012,6,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,,,,,,,,,,,
56440,G2 Energy LLC,58320,G2 Energy Hay Rd,CA,Solano,362,IC,U,1.6,1.5,1.5,,6,2012,6,2013,LFG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56523,Colorado Highlands Wind LLC,57174,Colorado Highlands Wind,CO,Logan,CHW2,WT,P,23.8,23.8,23.8,,11,2013,11,2013,WND,,,,,,N,S,14,N,IPP Non-CHP,2,,,,,,,,,,,
56524,Baca Energy LLC,57175,Baca Renewable Energy LLC,CO,BACA,BACA1,WT,P,60.0,60.0,60.0,,9,2012,12,2014,WND,,,,,,N,S,38,N,IPP Non-CHP,2,N,,,,,,,,,,
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,NY,Dutchess,U001,CC,P,390.0,346.0,375.0,,1,2015,1,2016,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,NY,Dutchess,U002,CC,P,390.0,346.0,375.0,,1,2015,1,2016,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
56534,Cricket Valley Energy Center LLC,57185,Cricket Valley Energy,NY,Dutchess,U003,CC,P,390.0,346.0,375.0,,1,2015,1,2016,NG,,,,,,N,J,,N,IPP Non-CHP,2,N,,,,,,,,,,
56545,Pattern Operators LP,56662,Texas Gulf Wind 2,TX,Kenedy,1,WT,T,187.2,187.2,187.2,,12,2009,12,2015,WND,,,,,,N,W,78,N,IPP Non-CHP,2,,,,,,,,,,,
56545,Pattern Operators LP,57193,Ripley Westfield Wind LLC,NY,Chautauqua,WTG,WT,L,75.0,75.0,75.0,,12,2009,12,2015,WND,,,,,,N,W,52,N,IPP Non-CHP,2,N,,,,,,,,,,
56545,Pattern Operators LP,58242,Pattern Panhandle Wind LLC,TX,Carson,1,WT,L,322.0,322.0,322.0,,4,2014,4,2014,WND,,,,,,N,W,140,N,IPP Non-CHP,2,N,,,,,,,,,,
56591,Orange County Biomass LLC,57215,Orange County Biomass LLC,SC,Orangeburg,G-01,ST,T,35.0,35.0,35.0,,1,2010,6,2013,WDS,NG,,,,,N,W,,N,IPP Non-CHP,2,N,,,,,,,,,,
56611,Gainesville Renewable Energy Center LLC,57241,Gainesville Renewable Energy Center,FL,Alachua,1,ST,V,116.1,100.0,100.0,,10,2013,10,2013,WDS,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
56615,First Solar Energy LLC,57295,Alpine Solar,CA,Los Angeles,1,PV,V,68.0,66.0,66.0,,3,2012,2,2013,SUN,,,,,,N,W,108,N,IPP Non-CHP,2,N,,,,,,,,,,
56615,First Solar Energy LLC,57373,Agua Caliente Solar Project,AZ,Yuma,AGU3,PV,U,132.0,132.0,132.0,,6,2013,6,2014,SUN,,,,,,N,W,192,N,IPP Non-CHP,2,,,,,,,,,,,
56615,First Solar Energy LLC,57378,AV Solar Ranch One,CA,Los Angeles,AVSR,PV,U,253.0,253.0,253.0,,12,2013,8,2013,SUN,,,,,,N,W,279,N,IPP Non-CHP,2,N,,,,,,,,,,
56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,NM,Valencia,LMS2,PV,U,2.0,2.0,2.0,,10,2013,10,2013,SUN,,,,,,N,W,4,N,Electric Utility,1,,,,,,,,,,,
56615,First Solar Energy LLC,57575,Deming Solar Energy Center,NM,Luna,HON2,PV,U,4.0,4.0,4.0,,11,2013,11,2013,SUN,,,,,,N,W,8,N,Electric Utility,1,,,,,,,,,,,
56615,First Solar Energy LLC,57695,Topaz Solar Farm,CA,San Luis Obispo,TPZ1,PV,V,37.8,35.3,35.3,,1,2013,2,2013,SUN,,,,,,N,W,20,N,IPP Non-CHP,2,N,,,,,,,,,,
56615,First Solar Energy LLC,57695,Topaz Solar Farm,CA,San Luis Obispo,TPZ2,PV,U,133.0,124.8,124.8,,4,2013,7,2013,SUN,,,,,,N,W,212,N,IPP Non-CHP,2,N,,,,,,,,,,
56615,First Solar Energy LLC,57695,Topaz Solar Farm,CA,San Luis Obispo,TPZ3,PV,U,162.5,151.9,151.9,,11,2013,2,2014,SUN,,,,,,N,W,258,N,IPP Non-CHP,2,N,,,,,,,,,,
