,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
8365,14310,P H Glatfelter Co,50397,P H Glatfelter,PA,York,GEN2,ST,SB,5.9,4.0,3.9,,4,1975,BIT,RFO,DFO,BLQ,,,N,Y,Y,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,RFO,,,Metropolitan Edison Co,322122,39.870934999999996,-76.868117
8366,14310,P H Glatfelter Co,50397,P H Glatfelter,PA,York,GEN3,ST,OP,5.1,4.0,4.3,,5,1948,BIT,RFO,DFO,BLQ,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,RFO,,,Metropolitan Edison Co,322122,39.870934999999996,-76.868117
8367,14310,P H Glatfelter Co,50397,P H Glatfelter,PA,York,GEN4,ST,OP,7.5,8.7,8.0,,8,1962,BIT,BLQ,RFO,DFO,WDS,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,RFO,DFO,,,Metropolitan Edison Co,322122,39.870934999999996,-76.868117
8368,14310,P H Glatfelter Co,50397,P H Glatfelter,PA,York,GEN5,ST,OP,45.9,36.1,33.1,,5,1989,BIT,WDS,SLW,RFO,WDS,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,RFO,,,,Metropolitan Edison Co,322122,39.870934999999996,-76.868117
8549,14354,PacifiCorp,3644,Carbon,UT,Carbon,1,ST,OP,75.0,67.0,67.0,,11,1954,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,4.0,2015.0,N,Y,,,,,,,,,,PacifiCorp,22,39.7272,-110.8644
8550,14354,PacifiCorp,3644,Carbon,UT,Carbon,2,ST,OP,113.6,105.0,105.0,,9,1957,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,4.0,2015.0,N,Y,,,,,,,,,,PacifiCorp,22,39.7272,-110.8644
8584,14354,PacifiCorp,6165,Hunter,UT,Emery,1,ST,OP,488.3,446.0,446.0,,6,1978,BIT,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,PacifiCorp,22,39.1747,-111.0289
8585,14354,PacifiCorp,6165,Hunter,UT,Emery,2,ST,OP,488.3,430.0,430.0,,6,1980,BIT,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,PacifiCorp,22,39.1747,-111.0289
8586,14354,PacifiCorp,6165,Hunter,UT,Emery,3,ST,OP,495.6,460.0,460.0,,6,1983,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,PacifiCorp,22,39.1747,-111.0289
8601,14354,PacifiCorp,8069,Huntington,UT,Emery,1,ST,OP,498.0,459.0,459.0,,6,1977,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,PacifiCorp,22,39.3792,-111.0781
8602,14354,PacifiCorp,8069,Huntington,UT,Emery,2,ST,OP,498.0,450.0,450.0,,7,1974,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,PacifiCorp,22,39.3792,-111.0781
8628,14369,Packaging Corp of America,50476,Packaging of America Tomahawk Mill,WI,Lincoln,GEN1,ST,OP,6.3,5.4,5.8,,6,1948,BIT,WDS,BLQ,NG,RFO,OBS,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,,,,,Wisconsin Public Service Corp,322122,45.4431,-89.7342
8629,14369,Packaging Corp of America,50476,Packaging of America Tomahawk Mill,WI,Lincoln,GEN2,ST,OP,9.4,8.2,8.9,,8,1978,BIT,WDS,BLQ,NG,RFO,OBS,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,,,,,Wisconsin Public Service Corp,322122,45.4431,-89.7342
8640,14381,City of Painesville,2936,Painesville,OH,Lake,3,ST,SB,7.5,7.0,7.0,,1,1953,BIT,NG,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,City of Painesville,22,41.7265,-81.254
8641,14381,City of Painesville,2936,Painesville,OH,Lake,5,ST,OP,16.5,15.5,15.5,,1,1965,BIT,NG,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,City of Painesville,22,41.7265,-81.254
8642,14381,City of Painesville,2936,Painesville,OH,Lake,7,ST,OP,22.0,17.5,17.5,,2,1990,BIT,NG,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,City of Painesville,22,41.7265,-81.254
8643,14381,City of Painesville,2936,Painesville,OH,Lake,ST2,ST,SB,7.5,7.0,7.0,,1,1949,BIT,NG,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,City of Painesville,22,41.7265,-81.254
8695,14465,Park 500 Philip Morris USA,50275,Park 500 Philip Morris USA,VA,Chesterfield,TG2,ST,SB,6.1,2.0,5.5,,4,1984,BIT,DFO,,,,,Y,Y,Y,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,1.0,2014.0,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,312,37.3389,-77.2806
8696,14465,Park 500 Philip Morris USA,50275,Park 500 Philip Morris USA,VA,Chesterfield,TG3,ST,OP,13.0,10.5,11.5,,9,1983,BIT,DFO,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,Y,,,,,,,,,,NG,7.0,2014.0,,,,,,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,312,37.3389,-77.2806
8732,14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,1,ST,OP,464.5,440.0,443.0,,7,1987,BIT,NG,LFG,RFO,,,Y,Y,,J,,N,Electric Utility,1,,,Y,10.0,10.0,1.0,2017.0,3.4,3.4,1.0,2017.0,,,,,,,,,,N,Y,,Y,,,,RFO,,,,Orlando Utilities Comm,22,28.4822,-81.1678
8733,14610,Orlando Utilities Comm,564,Stanton Energy Center,FL,Orange,2,ST,OP,464.5,446.0,446.0,,6,1996,BIT,LFG,NG,RFO,,,Y,Y,,J,,N,Electric Utility,1,,,Y,10.0,10.0,11.0,2013.0,,,,,,,,,,,,,,N,Y,,Y,,,,RFO,,,,Orlando Utilities Comm,22,28.4822,-81.1678
8810,14795,Perdue Agribusiness,10515,Oilseed Plant,VA,Chesapeake,GEN1,ST,OS,1.7,1.6,1.6,,5,1985,BIT,,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,Y,,,,,,,,,,,,,,,,12.0,2015.0,N,,Y,,,,,,,,,Virginia Electric & Power Co,311,36.8053,-76.2833
8811,14839,City of Peru - (IN),1037,Peru,IN,Miami,2,ST,OP,22.0,20.0,20.0,,2,1959,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,N,,,,,BIT,DFO,,,Peru City of,22,40.7551,-86.0575
8812,14839,City of Peru - (IN),1037,Peru,IN,Miami,3,ST,OP,12.5,12.0,12.0,,6,1949,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,N,,,,,BIT,DFO,,,Peru City of,22,40.7551,-86.0575
8847,14932,US Operating Services Company,10043,Logan Generating Company LP,NJ,Gloucester,GEN1,ST,OP,242.3,219.0,219.0,,9,1994,BIT,DFO,,,,,N,Y,,W,,Y,IPP CHP,3,T,,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Atlantic City Electric Co,22,39.7928,-75.406667
8848,14932,US Operating Services Company,10566,Chambers Cogeneration LP,NJ,Salem,GEN1,ST,OP,285.0,262.0,262.0,,3,1994,BIT,DFO,,,,,Y,Y,,W,,Y,IPP CHP,3,T,,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Atlantic City Electric Co,22,39.693494,-75.485811
8851,14932,US Operating Services Company,50976,Indiantown Cogeneration LP,FL,Martin,GEN1,ST,OP,395.4,330.0,330.0,,12,1995,BIT,NG,WO,,,,N,Y,,W,,Y,IPP CHP,3,T,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,,,,Florida Power & Light Co,22,27.0389,-80.5125
8996,15147,PSEG Fossil LLC,2403,PSEG Hudson Generating Station,NJ,Hudson,2,ST,OP,659.7,617.6,652.0,,12,1968,BIT,NG,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,Y,,,Y,N,,,,,,Public Service Elec & Gas Co,22,40.7478,-74.0722
9019,15147,PSEG Fossil LLC,2408,PSEG Mercer Generating Station,NJ,Mercer,1,ST,OP,326.4,319.7,334.1,,12,1960,BIT,NG,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,Y,,Y,N,,,NG,,,,Public Service Elec & Gas Co,22,40.1792,-74.7339
9020,15147,PSEG Fossil LLC,2408,PSEG Mercer Generating Station,NJ,Mercer,2,ST,OP,326.4,320.3,330.4,,6,1961,BIT,NG,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,Y,,Y,N,,,NG,,,,Public Service Elec & Gas Co,22,40.1792,-74.7339
9284,15330,Prairie State Generating Co LLC,55856,Prairie State Generatng Station,IL,St Clair,PC1,ST,OP,883.0,812.0,812.0,,6,2012,BIT,,,,,,N,Y,,J,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,,,,,Illinois Power Co,22,38.279167,-89.666944
9285,15330,Prairie State Generating Co LLC,55856,Prairie State Generatng Station,IL,St Clair,PC2,ST,OP,883.0,817.0,817.0,,11,2012,BIT,,,,,,N,Y,,J,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,,,,,Illinois Power Co,22,38.279167,-89.666944
9373,15400,Procter & Gamble Co,50456,Procter & Gamble Cincinnati Plant,OH,Hamilton,GEN1,ST,OP,12.5,11.7,11.8,,11,1965,BIT,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,B,,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Duke Energy Ohio Inc,339,39.175,-84.5042
9405,15466,Public Service Co of Colorado,469,Cherokee,CO,Adams,3,ST,OP,170.5,152.0,152.0,,6,1962,BIT,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,N,,,12.0,2015.0,N,Y,N,,,,,NG,,,,Public Service Co of Colorado,22,39.807275,-104.964548
9406,15466,Public Service Co of Colorado,469,Cherokee,CO,Adams,4,ST,OP,380.8,352.0,352.0,,6,1968,BIT,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,Y,1.0,2018.0,,,N,Y,N,,,,,NG,,,,Public Service Co of Colorado,22,39.807275,-104.964548
9417,15466,Public Service Co of Colorado,477,Valmont,CO,Boulder,5,ST,OP,191.7,184.0,184.0,,5,1964,BIT,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,N,,,1.0,2018.0,N,Y,N,,,,,NG,,,,Public Service Co of Colorado,22,40.0195,-105.202
9420,15466,Public Service Co of Colorado,525,Hayden,CO,Routt,1,ST,OP,163.2,184.0,184.0,,7,1965,BIT,NG,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,N,,,,,DFO,,,,Public Service Co of Colorado,22,40.4856,-107.185
9421,15466,Public Service Co of Colorado,525,Hayden,CO,Routt,2,ST,OP,275.4,262.0,262.0,,9,1976,BIT,,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,N,,,,,DFO,,,,Public Service Co of Colorado,22,40.4856,-107.185
9441,15470,Duke Energy Indiana Inc,1001,Cayuga,IN,Vermillion,1,ST,OP,531.0,500.0,505.0,,10,1970,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,Duke Energy Indiana Inc,22,39.9242,-87.4244
9442,15470,Duke Energy Indiana Inc,1001,Cayuga,IN,Vermillion,2,ST,OP,531.0,495.0,500.0,,6,1972,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,Duke Energy Indiana Inc,22,39.9242,-87.4244
9463,15470,Duke Energy Indiana Inc,1008,R Gallagher,IN,Floyd,2,ST,OP,150.0,140.0,140.0,,12,1958,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,Duke Energy Indiana Inc,22,38.2636,-85.8381
9464,15470,Duke Energy Indiana Inc,1008,R Gallagher,IN,Floyd,4,ST,OP,150.0,140.0,140.0,,3,1961,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,Duke Energy Indiana Inc,22,38.2636,-85.8381
9465,15470,Duke Energy Indiana Inc,1010,Wabash River,IN,Vigo,2,ST,OP,112.5,85.0,85.0,,8,1953,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,4.0,2015.0,N,Y,,,,,,,,,,Duke Energy Indiana Inc,22,39.53,-87.4247
9466,15470,Duke Energy Indiana Inc,1010,Wabash River,IN,Vigo,3,ST,OP,123.2,85.0,85.0,,9,1954,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,4.0,2015.0,N,Y,,,,,,,,,,Duke Energy Indiana Inc,22,39.53,-87.4247
9467,15470,Duke Energy Indiana Inc,1010,Wabash River,IN,Vigo,4,ST,OP,112.5,85.0,85.0,,1,1955,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,4.0,2015.0,N,Y,,,,,,,,,,Duke Energy Indiana Inc,22,39.53,-87.4247
9468,15470,Duke Energy Indiana Inc,1010,Wabash River,IN,Vigo,5,ST,OP,125.0,95.0,95.0,,5,1956,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,4.0,2015.0,N,Y,,,,,,,,,,Duke Energy Indiana Inc,22,39.53,-87.4247
9469,15470,Duke Energy Indiana Inc,1010,Wabash River,IN,Vigo,6,ST,OP,387.0,318.0,318.0,,8,1968,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,N,,,4.0,2015.0,N,Y,,,,,,,,,,Duke Energy Indiana Inc,22,39.53,-87.4247
9473,15470,Duke Energy Indiana Inc,6113,Gibson,IN,Gibson,1,ST,OP,667.9,630.0,635.0,,5,1976,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,Y,,,,,,DFO,,,,Duke Energy Indiana Inc,22,38.372222,-87.765833
9474,15470,Duke Energy Indiana Inc,6113,Gibson,IN,Gibson,2,ST,OP,667.9,630.0,635.0,,4,1975,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,Y,,,,,,DFO,,,,Duke Energy Indiana Inc,22,38.372222,-87.765833
9475,15470,Duke Energy Indiana Inc,6113,Gibson,IN,Gibson,3,ST,OP,667.9,630.0,635.0,,3,1978,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,Y,,,,,,DFO,,,,Duke Energy Indiana Inc,22,38.372222,-87.765833
9476,15470,Duke Energy Indiana Inc,6113,Gibson,IN,Gibson,4,ST,OP,667.9,622.0,627.0,,3,1979,BIT,DFO,,,,,N,Y,,S,,N,Electric Utility,1,,,,,,,,,,,,,,,,N,,,,,,Y,,,,,,DFO,,,,Duke Energy Indiana Inc,22,38.372222,-87.765833
9477,15470,Duke Energy Indiana Inc,6113,Gibson,IN,Gibson,5,ST,OP,667.9,620.0,625.0,,10,1982,BIT,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,Y,,,,,,DFO,,,,Duke Energy Indiana Inc,22,38.372222,-87.765833
9512,15472,Public Service Co of NH,2364,Merrimack,NH,Merrimack,1,ST,OP,113.6,108.0,108.0,,12,1960,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,,,Y,,,,DFO,,,,Public Service Co of NH,22,43.1411,-71.4692
9513,15472,Public Service Co of NH,2364,Merrimack,NH,Merrimack,2,ST,OP,345.6,330.5,330.0,,5,1968,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,,,Y,,,,DFO,,,,Public Service Co of NH,22,43.1411,-71.4692
9516,15472,Public Service Co of NH,2367,Schiller,NH,Rockingham,4,ST,OP,50.0,47.5,48.0,,10,1952,BIT,RFO,OBS,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Public Service Co of NH,22,43.0978,-70.7842
9518,15472,Public Service Co of NH,2367,Schiller,NH,Rockingham,6,ST,OP,50.0,47.9,48.6,,7,1957,BIT,RFO,OBS,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,DFO,,,,Public Service Co of NH,22,43.0978,-70.7842
9527,15473,Public Service Co of NM,2451,San Juan,NM,San Juan,1,ST,OP,369.0,340.0,340.0,,12,1976,BIT,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,DFO,,,,Public Service Co of NM,22,36.8006,-108.4386
9528,15473,Public Service Co of NM,2451,San Juan,NM,San Juan,2,ST,OP,369.0,340.0,340.0,,11,1973,BIT,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,12.0,2017.0,,Y,,Y,,,,DFO,,,,Public Service Co of NM,22,36.8006,-108.4386
9529,15473,Public Service Co of NM,2451,San Juan,NM,San Juan,3,ST,OP,555.0,497.0,497.0,,12,1979,BIT,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,12.0,2017.0,,Y,,Y,,,,DFO,,,,Public Service Co of NM,22,36.8006,-108.4386
9530,15473,Public Service Co of NM,2451,San Juan,NM,San Juan,4,ST,OP,555.0,507.0,507.0,,4,1982,BIT,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,DFO,,,,Public Service Co of NM,22,36.8006,-108.4386
9628,15526,Purdue University,50240,Purdue University,IN,Tippecanoe,GEN1,ST,OP,30.8,30.8,30.8,,7,1995,BIT,NG,,,,,Y,N,,S,,Y,Commercial CHP,5,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,Y,,,,NG,,,,Duke Energy Indiana Inc,611,40.4172,-86.9122
9629,15526,Purdue University,50240,Purdue University,IN,Tippecanoe,GEN2,ST,OP,10.6,7.0,10.6,,1,1969,BIT,NG,,,,,Y,N,,S,,Y,Commercial CHP,5,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,Y,,,,,,,,Duke Energy Indiana Inc,611,40.4172,-86.9122
9631,15534,PPL Montour LLC,3149,PPL Montour,PA,Montour,1,ST,OP,805.5,755.0,755.0,,2,1971,BIT,,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,,Y,,,Y,,,DFO,,,,PPL Electric Utilities Corp,22,41.0714,-76.6672
9632,15534,PPL Montour LLC,3149,PPL Montour,PA,Montour,11,ST,OP,17.2,10.0,10.0,,4,1973,BIT,,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,,Y,,,,,,DFO,,,,PPL Electric Utilities Corp,22,41.0714,-76.6672
9633,15534,PPL Montour LLC,3149,PPL Montour,PA,Montour,2,ST,OP,819.0,750.0,750.0,,4,1973,BIT,,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,,Y,,,Y,,,DFO,,,,PPL Electric Utilities Corp,22,41.0714,-76.6672
9634,15537,PPL Brunner Island LLC,3140,PPL Brunner Island,PA,York,1,ST,OP,363.3,313.0,313.0,,5,1961,BIT,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,,,,Y,,,,DFO,,,,PPL Electric Utilities Corp,22,40.096111,-76.6962
9635,15537,PPL Brunner Island LLC,3140,PPL Brunner Island,PA,York,2,ST,OP,405.0,375.0,375.0,,9,1965,BIT,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,,,,Y,,,,DFO,,,,PPL Electric Utilities Corp,22,40.096111,-76.6962
9636,15537,PPL Brunner Island LLC,3140,PPL Brunner Island,PA,York,3,ST,OP,790.4,749.0,749.0,,6,1969,BIT,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,,,,,Y,,,DFO,,,,PPL Electric Utilities Corp,22,40.096111,-76.6962
9712,15873,GenOn Northeast Management Company,3118,Conemaugh,PA,Indiana,1,ST,OP,936.0,850.0,850.0,,5,1970,BIT,,,,,,N,Y,,J,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,NG,,,,Pennsylvania Electric Co,22,40.3842,-79.0611
9713,15873,GenOn Northeast Management Company,3118,Conemaugh,PA,Indiana,2,ST,OP,936.0,850.0,850.0,,5,1971,BIT,,,,,,N,Y,,J,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,NG,,,,Pennsylvania Electric Co,22,40.3842,-79.0611
9718,15873,GenOn Northeast Management Company,3136,Keystone,PA,Armstrong,1,ST,OP,936.0,850.0,850.0,,8,1967,BIT,,,,,,N,Y,,J,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Pennsylvania Electric Co,22,40.6604,-79.3411
9719,15873,GenOn Northeast Management Company,3136,Keystone,PA,Armstrong,2,ST,OP,936.0,850.0,850.0,,7,1968,BIT,,,,,,N,Y,,J,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Pennsylvania Electric Co,22,40.6604,-79.3411
9760,15989,City of Richmond - (IN),1040,Whitewater Valley,IN,WAYNE,1,ST,OP,33.0,34.7,34.7,,3,1955,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,City of Richmond,22,39.8028,-84.8953
9761,15989,City of Richmond - (IN),1040,Whitewater Valley,IN,WAYNE,2,ST,OP,60.9,65.0,65.0,,8,1973,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,City of Richmond,22,39.8028,-84.8953
9766,16002,Rio Bravo Poso,10769,Rio Bravo Poso,CA,Kern,UP8,ST,OP,38.2,33.0,33.0,,9,1989,BIT,PC,OBS,,,,Y,Y,,S,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,PG,,,,Pacific Gas & Electric Co,22,35.547452,-119.07536
9772,16061,Rio Bravo Jasmin,10768,Rio Bravo Jasmin,CA,Kern,UP9,ST,OP,38.2,33.0,33.0,,9,1989,BIT,PC,,,,,Y,Y,,J,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Southern California Edison Co,22,35.7415,-119.0512
9812,16181,Rochester Public Utilities,2008,Silver Lake,MN,Olmsted,1,ST,OP,8.0,6.6,6.6,,8,1948,BIT,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,12.0,2015.0,N,Y,,,,,,NG,,,,Rochester Public Utilities,22,44.02818,-92.46037700000001
9813,16181,Rochester Public Utilities,2008,Silver Lake,MN,Olmsted,2,ST,OP,12.0,7.0,7.0,,12,1953,BIT,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,12.0,2015.0,N,Y,,,,,,NG,,,,Rochester Public Utilities,22,44.02818,-92.46037700000001
9814,16181,Rochester Public Utilities,2008,Silver Lake,MN,Olmsted,3,ST,OP,25.0,20.0,20.0,,11,1962,BIT,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,12.0,2015.0,N,Y,,,,,,NG,,,,Rochester Public Utilities,22,44.02818,-92.46037700000001
9815,16181,Rochester Public Utilities,2008,Silver Lake,MN,Olmsted,4,ST,OP,54.0,46.4,46.4,,12,1969,BIT,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,12.0,2015.0,N,Y,,,,,,NG,,,,Rochester Public Utilities,22,44.02818,-92.46037700000001
9986,16572,Salt River Project,4941,Navajo,AZ,Coconino,NAV1,ST,OP,803.1,750.0,750.0,,5,1974,BIT,,,,,,N,Y,,J,1.0,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,U S Bureau of Reclamation,22,36.9047,-111.3886
9987,16572,Salt River Project,4941,Navajo,AZ,Coconino,NAV2,ST,OP,803.1,750.0,750.0,,4,1975,BIT,,,,,,N,Y,,J,1.0,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,U S Bureau of Reclamation,22,36.9047,-111.3886
9988,16572,Salt River Project,4941,Navajo,AZ,Coconino,NAV3,ST,OP,803.1,750.0,750.0,,4,1976,BIT,,,,,,N,Y,,J,1.0,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,U S Bureau of Reclamation,22,36.9047,-111.3886
