,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
18524,57410,K Road Modesto Solar LLC,58039,K Road Modesto Solar,CA,Stanislaus,1,PV,OP,25.0,25.0,25.0,,12,2012,SUN,,,,,,N,Y,,S,34.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Modesto Irrigation District,22,37.734167,-120.99555600000001
18525,57411,KDC Solar O&M LLC,58040,United Stationers Supply Solar Electric,NJ,Middlesex,SEF-A,PV,OP,2.0,2.0,2.0,,12,2011,SUN,,,,,,N,Y,,S,6.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,421,40.320555999999996,-74.501667
18526,57411,KDC Solar O&M LLC,58040,United Stationers Supply Solar Electric,NJ,Middlesex,SEF-B,PV,OP,0.8,0.8,0.8,,12,2011,SUN,,,,,,N,Y,,S,2.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,421,40.320555999999996,-74.501667
18527,57411,KDC Solar O&M LLC,58356,The Lawrenceville School Solar Facility,NJ,Mercer,TLS,PV,OP,5.2,5.2,5.2,,5,2012,SUN,,,,,,N,Y,,W,11.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,22,40.294444,-74.728889
18528,57411,KDC Solar O&M LLC,58357,White Rose Foods Solar Facility,NJ,Middlesex,WR,PV,OP,4.2,4.2,4.2,,12,2011,SUN,,,,,,N,Y,,W,8.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,421,40.566389,-74.221389
18529,57411,KDC Solar O&M LLC,58359,Gerresheimer Glass Solar Facility,NJ,Cumberland,GG,PV,OP,2.3,2.3,2.3,,9,2012,SUN,,,,,,N,Y,,W,6.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Vineland Municipal Electric Utilities,421,39.496666999999995,-75.01861099999999
18530,57411,KDC Solar O&M LLC,58360,Atlantic Coast Freezers Solar Facility,NJ,Cumberland,ACF,PV,OP,2.2,2.2,2.2,,4,2012,SUN,,,,,,N,Y,,W,4.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,421,39.518889,-75.023889
18531,57411,KDC Solar O&M LLC,58361,Williams-Sonoma Solar Facility,NJ,Middlesex,WS,PV,OP,4.2,3.6,3.6,,12,2011,SUN,,,,,,N,Y,,W,12.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,421,40.387778000000004,-74.455278
18533,57413,Black Mountain Solar LLC,58042,Black Mountain Solar LLC,AZ,Mohave,1,PV,OP,9.0,9.0,9.0,,12,2012,SUN,,,,,,N,Y,,S,18.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,"UNS Electric, Inc",22,35.015556,-114.159722
18540,57419,SunE CPS1 LLC,58068,SunE CPS1 LLC,TX,Bexar,1,PV,OP,10.0,9.9,9.9,,5,2012,SUN,,,,,,N,N,,S,30.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,CPS Energy,22,29.245,-98.41833299999999
18541,57420,Jordache Enterprises,58049,Jordache Enterprises Solar,NJ,Middlesex,PV,PV,OP,1.0,1.0,1.0,,11,2011,SUN,,,,,,N,Y,,S,4.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,493,40.556111,-74.413611
18571,57439,Imperial Valley Solar Company 1 LLC,58062,Imperial Valley Solar Company 1 LLC,CA,Imperial,0001,PV,OP,23.0,23.0,23.0,,6,2012,SUN,,,,,,N,Y,,S,46.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imperial Irrigation District,22,33.245833000000005,-115.49666699999999
18573,57441,MARTA,58064,Laredo Bus Facility Solar Canopies,GA,DeKalb,LBFS,PV,OP,1.0,1.0,1.0,,1,2012,SUN,,,,,,N,Y,,S,2.0,N,Commercial Non-CHP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia Power Co,485,33.783333,-84.267778
18580,57446,FRIT Solar Inc,58070,Mercer Mall,NJ,Mercer,1,PV,OP,1.1,1.1,1.1,,3,2012,SUN,,,,,,N,Y,,S,9.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,22,40.290556,-74.681944
18582,57449,Borrego Solar Systems Inc,58076,Edwards Air Force Base,CA,Kern,1,PV,OP,0.9,0.9,0.9,,12,2011,SUN,,,,,,N,N,,W,2.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,"GLC-(CA) Edwards AFB,LLC",22,34.9325,-117.90722199999999
18583,57449,Borrego Solar Systems Inc,58076,Edwards Air Force Base,CA,Kern,2,PV,OP,1.0,1.0,1.0,,12,2011,SUN,,,,,,N,N,,W,2.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,"GLC-(CA) Edwards AFB,LLC",22,34.9325,-117.90722199999999
18584,57449,Borrego Solar Systems Inc,58076,Edwards Air Force Base,CA,Kern,3,PV,OP,1.0,1.0,1.0,,12,2011,SUN,,,,,,N,N,,W,2.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,"GLC-(CA) Edwards AFB,LLC",22,34.9325,-117.90722199999999
18585,57449,Borrego Solar Systems Inc,58270,Acushnet AD Makepeace,MA,Plymouth,1,PV,OP,4.7,4.7,4.7,,7,2012,SUN,,,,,,N,Y,,W,7.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLC-(MA) Acushnet,22,41.798889,-70.743611
18586,57449,Borrego Solar Systems Inc,58271,Acushnet Hawes Reed Road,MA,Bristol,1,PV,OP,1.0,1.0,1.0,,7,2012,SUN,,,,,,N,Y,,W,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLC-(MA) Acushnet,22,41.662222,-71.0425
18587,57449,Borrego Solar Systems Inc,58272,Easthampton Landfill-City of Easthampton,MA,Hampshire,1,PV,OP,1.9,1.9,1.9,,6,2012,SUN,,,,,,N,Y,,W,4.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GLC-(MA) Easthampton, LLC",22,42.286944,-72.701389
18588,57449,Borrego Solar Systems Inc,58522,Madera Community Hospital,CA,Madera,1,PV,OP,1.0,1.0,1.0,,10,2011,SUN,,,,,,N,Y,,W,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Pacific Gas & Electric Co,22,36.941111,-120.046667
18597,57465,"Keystone Solar, LLC",58091,Keystone Solar,PA,Lancaster,KSTN,PV,OP,5.0,5.0,5.0,,9,2012,SUN,,,,,,N,Y,,W,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPL Electric Utilities Corp,22,39.861111,-76.221111
18600,57474,Bed Bath & Beyond,58093,BBB Corporate Headquarters,NJ,Union,HQNJ,PV,OP,1.0,1.0,1.0,,6,2010,SUN,,,,,,N,N,,S,2.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,22,40.697222,-74.305
18601,57474,Bed Bath & Beyond,58094,Christmas Tree Shops DC Burlington NJ,NJ,Burlington,FINJ,PV,OP,2.1,2.1,2.1,,1,2011,SUN,,,,,,N,N,,S,5.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,22,40.104167,-74.81277800000001
18602,57474,Bed Bath & Beyond,58095,Harmon DC Totowa NJ,NJ,Passaic,TONJ,PV,OP,1.5,1.5,1.5,,1,2012,SUN,,,,,,N,N,,S,3.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,22,40.903889,-74.247778
18603,57474,Bed Bath & Beyond,58096,Bed Bath & Beyond DC Port Reading NJ,NJ,Middlesex,PTNJ,PV,OP,1.8,1.8,1.8,,12,2011,SUN,,,,,,N,N,,S,4.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,22,40.568333,-74.2425
18637,57497,Golden State Energy LLC,58119,Depot Park Solar System,CA,Sacramento,DPSS,PV,OP,3.0,3.0,3.0,,12,2010,SUN,,,,,,N,N,,S,7.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.525,-121.397222
18648,58083,"Outback Solar, LLC",58131,Outback Solar At Christmas Valley,OR,Lake,PV1,PV,OP,4.4,4.4,4.4,,10,2012,SUN,,,,,,N,Y,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,"Midstate Electric Coop, Inc",22,43.236944,-120.49
18649,58084,"Oberlin Spear Point Solar One, LLC",58134,Oberlin Spear Point Solar One,OH,Lorain,OSSO,PV,OP,2.0,2.0,2.0,,11,2012,SUN,,,,,,N,Y,,S,4.0,N,Commercial Non-CHP,4,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Oberlin,611,41.318056,-82.22416700000001
18650,58088,Washington White Post Solar LLC,58135,Washington White Post Solar LLC,NC,Beaufort,1,PV,OP,12.4,12.4,12.4,,12,2012,SUN,,,,,,N,Y,,S,25.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Washington - (NC),22,35.504444,-76.848611
18665,58101,Solar Star California II LLC,58143,Solar Star California II LLC,CA,Sacramento,1,PV,OP,2.0,2.0,2.0,,8,2012,SUN,,,,,,N,Y,,S,4.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.515833,-121.47333300000001
18668,58104,California State University at Fullerton,58169,CSUF Trigeneration,CA,Orange,CPAC,PV,OP,0.3,0.3,0.3,,1,2012,SUN,,,,,,N,N,Y,S,,N,Commercial CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,California State University at Fullerton,611,33.879444,-117.8875
18669,58104,California State University at Fullerton,58169,CSUF Trigeneration,CA,Orange,KHS,PV,OP,0.3,0.3,0.3,,1,2012,SUN,,,,,,N,N,Y,S,,N,Commercial CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,California State University at Fullerton,611,33.879444,-117.8875
18670,58104,California State University at Fullerton,58169,CSUF Trigeneration,CA,Orange,PS4,PV,OP,0.3,0.3,0.3,,1,2012,SUN,,,,,,N,N,Y,S,,N,Commercial CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,California State University at Fullerton,611,33.879444,-117.8875
18678,58108,"SunE AZ1, LLC",58147,Prescott Solar Plant,AZ,Yavapai,PV1,PV,OP,10.8,10.8,10.8,,12,2011,SUN,,,,,,N,N,,W,13.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arizona Public Service Co,22,34.649444,-112.4275
18712,58135,Ecos Energy LLC,58496,Lincoln Solar,IN,Lake,PV2,PV,OP,1.5,1.5,1.5,,12,2012,SUN,,,,,,N,N,,S,3.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Northern Indiana Pub Serv Co,22,41.462778,-87.260278
18718,58140,San Bernardino Comm College Dist,58170,Crafton Hills College Solar Farm,CA,San Bernardino,GEN1,PV,OP,1.3,1.3,1.3,,6,2012,SUN,,,,,,N,Y,,S,3.0,N,Commercial Non-CHP,4,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,611,34.043056,-117.09888899999999
18725,58148,U.S. General Services Administration,58178,M. G. Emmett J. Bean Federal Center,IN,Marion,1,PV,OP,2.0,2.0,2.0,,4,2011,SUN,,,,,,N,Y,,S,4.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,U.S. General Services Administration,22,39.853056,-86.014444
18768,58164,"180 Raritan Energy Solutions, LLC",58187,180 Raritan Solar,NJ,Middlesex,1,PV,OP,2.3,2.3,2.3,,6,2012,SUN,,,,,,N,Y,,S,5.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.516110999999995,-74.34
18801,58182,SunE AZ2 LLC,58213,Saddle Mountain Solar I,AZ,Maricopa,AZ2,PV,OP,15.0,15.0,15.0,,12,2012,SUN,,,,,,N,N,,W,24.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arizona Public Service Co,22,33.378333000000005,-113.180833
18819,58185,"FirstLight Power Resources, Inc. - MA",58210,NFM Solar Power LLC,MA,Franklin,1,PV,OP,1.9,1.9,1.9,,3,2012,SUN,,,,,,N,N,,S,0.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Western Massachusetts Electric Company,22,42.610833,-72.47416700000001
18840,58201,Milford Solar LLC,58228,Milford Solar Farm,DE,Kent,GEN1,PV,OP,11.8,11.8,11.8,,12,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,City of Milford - (DE),22,38.923056,-75.453333
18843,58206,Tioga Solar Hemet WF1 LLC,58232,Tahquitz High School,CA,Riverside,TAHQ,PV,OP,1.0,1.0,1.0,,9,2012,SUN,,,,,,N,N,,S,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hemet Unified School District,22,33.767222,-117.0175
18850,58219,Tioga Solar Hemet DLL1 LLC,58244,West Valley High School Solar,CA,Riverside,WEST,PV,OP,1.0,1.0,1.0,,9,2012,SUN,,,,,,N,N,,S,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Hemet Unified School District,22,33.719722,-117.009722
18861,58233,Kalaeloa Solar Two LLC,58259,Kalaeloa Solar Two,HI,Honolulu,KAS2,PV,OP,5.0,5.0,5.0,,12,2012,SUN,,,,,,N,Y,,W,37.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Hawaiian Electric Co Inc,22,21.32,-158.086944
18862,58238,Enfinity NorCal 1 FAA LLC,58261,FAA NorCal TRACON,CA,Sacramento,1,PV,OP,1.0,1.0,1.0,,12,2012,SUN,,,,,,N,N,,S,4.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.565833000000005,-121.262222
18886,58249,South Robeson Farm LLC,58273,South Robeson Farm,NC,Robeson,SROB,PV,OP,5.0,4.9,4.9,,6,2012,SUN,,,,,,N,N,,S,10.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.580556,-79.270556
18887,58250,Raeford Farm LLC,58274,Raeford Farm,NC,Hoke,RAEF,PV,OP,5.0,4.9,4.9,,12,2012,SUN,,,,,,N,N,,S,10.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.968889000000004,-79.21194399999999
18889,58267,Scottsdale Solar Holdings LLC,58292,Jewish Community Center PV,AZ,Maricopa,JCC,PV,OP,1.1,1.1,1.1,,9,2012,SUN,,,,,,N,Y,,S,7.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arizona Public Service Co,22,33.603056,-111.924722
18891,58271,PCIP Solar LLC,58305,PCIP Solar,NC,Person,PCIP,PV,OP,1.0,1.0,1.0,,11,2011,SUN,,,,,,N,N,,S,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,36.3125,-78.9675
18892,58279,Chadbourn Farm LLC,58311,Chadbourn Farm,NC,Columbus,1,PV,OP,5.0,5.0,5.0,,12,2012,SUN,,,,,,N,N,,W,10.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.193889,-78.454444
18893,58280,Warrenton Farm LLC,58312,Warrenton Farm,NC,Warren,1,PV,OP,4.0,4.0,4.0,,12,2012,SUN,,,,,,N,N,,W,8.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,36.415,-78.171111
18894,58281,Mocksville Lessee LLC,58313,Mocksville Farm,NC,Davie,1,PV,OP,5.0,5.0,5.0,,11,2012,SUN,,,,,,N,N,,W,10.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Carolinas Inc,22,35.878611,-80.541944
18895,58282,Belwood Farm LLC,58314,Belwood Farm,NC,Cleveland,1,PV,OP,4.0,4.0,4.0,,12,2012,SUN,,,,,,N,N,,J,8.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,35.47,-81.508333
18896,58283,Strata Fund 2 Lessee LLC,58315,Arndt Farm,NC,Catawba,1,PV,OP,5.0,5.0,5.0,,11,2012,SUN,,,,,,N,N,,W,10.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,"Duke Energy Carolinas, LLC",22,35.779167,-81.175556
18897,58283,Strata Fund 2 Lessee LLC,58323,Shannon Farm,NC,Robeson,1,PV,OP,5.0,5.0,5.0,,10,2012,SUN,,,,,,N,N,,W,10.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.8475,-79.128889
18898,58284,Railroad Farm LLC,58316,Railroad Farm,NC,Robeson,1,PV,OP,5.0,5.0,5.0,,10,2012,SUN,,,,,,N,N,,J,10.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.82,-78.970833
18899,58285,Watts Farm LLC,58317,Watts Farm,NC,Robeson,1,PV,OP,5.0,5.0,5.0,,7,2012,SUN,,,,,,N,N,,J,10.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.726944,-79.335278
18900,58286,Farrington Solar Farm LLC,58318,Farrington Farm,NC,Chatham,1,PV,OP,1.0,1.0,1.0,,4,2012,SUN,,,,,,N,N,,J,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,35.832778000000005,-79.025
18916,58315,SSA Solar of CA 2 LLC,57773,Palo Verde College,CA,Riverside,1,PV,OP,1.2,1.2,1.2,,8,2009,SUN,,,,,,N,Y,,S,,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southern California Edison Co,611,33.661667,-114.65166699999999
18917,58316,SSA Solar of NJ LLC,57776,FedEx Woodbridge,NJ,Middlesex,1,PV,OP,2.4,2.4,2.4,,12,2009,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,PSEG Energy Resources and Trade,22,40.506358,-74.32351899999999
18944,58385,SR Enterprise South LLC,58401,Volkswagen Solar System,TN,Hamilton,1,PV,OP,9.6,7.9,5.6,,11,2012,SUN,,,,,,N,N,,S,10.0,N,IPP Non-CHP,2,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City of Chattanooga - (TN),22,35.1,-85.1
18945,58387,Solar Star New Jersey VI LLC,58402,Solar Star New Jersey NJ LLC,NJ,Somerset,1,PV,OP,1.5,1.5,1.5,,2,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSEG Power New York Inc,22,40.406389000000004,-74.6675
18951,58416,"California State University, Northridge",58422,CSU Northridge Plant,CA,Los Angeles,B2PV,PV,OP,0.3,0.2,0.2,,4,2005,SUN,,,,,,N,Y,,S,2.0,N,Commercial CHP,5,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles Department of Water & Power,611,34.243333,-118.530556
18953,58416,"California State University, Northridge",58422,CSU Northridge Plant,CA,Los Angeles,E6PV,PV,OP,0.2,0.1,0.1,,3,2003,SUN,,,,,,N,Y,,S,1.0,N,Commercial CHP,5,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Los Angeles Department of Water & Power,611,34.243333,-118.530556
18957,58428,UT West Tennessee Solar Farm,58431,West Tennessee Solar Farm,TN,Haywood,SNVA,PV,OP,4.2,4.2,4.2,,4,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chickasaw Electric Coop, Inc",22,35.408611,-89.3875
18965,58438,Sunstream Energy LLC,58443,Martin Limestone Solar Array,PA,Lancaster,GEN1,PV,OP,1.0,1.0,1.0,,12,2012,SUN,,,,,,N,N,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPL Electric Utilities Corp,22,40.107778,-76.061667
18967,58442,Dixon Dairy Road,58453,Dixon Dairy Road Solar,NC,Cleveland,1,PV,OP,4.0,4.0,4.0,,12,2011,SUN,,,,,,N,N,,S,8.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duke Energy Carolinas, LLC",22,35.199166999999996,-81.410833
18974,58452,SMECO Solar LLC,58463,Herbert Farm Solar,MD,Charles,1,PV,OP,5.5,5.5,5.5,,11,2012,SUN,,,,,,N,Y,,S,1.0,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern Maryland Elec Coop Inc,22,38.545556,-76.799444
18982,58466,SunEnergy1,58480,Plymouth Solar LLC,NC,Washington,1,PV,OP,5.0,5.0,3.0,,9,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dominion Energy Inc,22,35.875,-76.71055600000001
18983,58467,"SSA Solar of CO 1, LLC",58481,CSU Pueblo,CO,Pueblo,CSU1,PV,OP,1.0,1.0,1.0,,12,2008,SUN,,,,,,N,Y,,S,,N,Commercial Non-CHP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black Hills Power Inc,611,40.521389,-104.584722
18984,58469,Tinton Falls Solar,58483,Tinton Falls Solar Farm,NJ,Monmouth,UNIT1,PV,OP,16.0,16.0,11.0,,11,2012,SUN,,,,,,N,Y,,S,32.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FirstEnergy Co,22,40.263889,-74.08416700000001
18985,58471,"SDD Solar Project 4, LLC",58485,Upson Rocky Creek Solar Plant,GA,Upson,PV1,PV,OP,1.0,1.0,1.0,,6,2012,SUN,,,,,,N,Y,,S,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia Power Co,22,32.920833,-84.343056
18989,58473,"NVT LICENSES, LLC",58486,"Picture Rocks Solar, LLC",AZ,Pima,1,PV,OP,20.0,20.0,20.0,,12,2012,SUN,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Tucson Electric Power Co,22,32.369721999999996,-111.242778
18990,58473,"NVT LICENSES, LLC",58487,Granville Solar PV Power Project,NC,Granville,1,PV,OP,2.5,2.5,2.5,,10,2012,SUN,,,,,,N,Y,,W,5.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Carolinas Inc,22,36.411667,-78.593889
18991,58473,"NVT LICENSES, LLC",58489,Apex Solar PV Power Project,NV,Clark,1,PV,OP,20.0,20.0,20.0,,7,2012,SUN,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Nevada Power Co,22,36.39,-114.97
18992,58477,"O2energies, Inc.",58491,"Sandy Cross Solar, LLC",NC,Nash,SANDY,PV,OP,1.2,1.2,1.2,,5,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Carolinas Inc,22,35.868333,-77.954167
18993,58477,"O2energies, Inc.",58492,"Ararat Rock Solar, LLC",NC,Surry,ARARR,PV,OP,3.5,3.5,3.5,,9,2012,SUN,,,,,,,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duke Energy Carolinas, LLC",22,36.461110999999995,-80.60055600000001
18994,58477,"O2energies, Inc.",58493,"Progress Solar 1, LLC",NC,Franklin,PRO1,PV,OP,4.0,4.0,4.0,,10,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Carolinas Inc,22,35.948056,-78.250833
18995,58477,"O2energies, Inc.",58494,"Progress Solar II, LLC",NC,Robeson,PROG2,PV,OP,3.5,3.5,3.5,,11,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.476110999999996,-79.0975
18996,58477,"O2energies, Inc.",58495,"Progress Solar III, LLC",NC,Robeson,PROG3,PV,OP,3.5,3.5,3.5,,11,2012,SUN,,,,,,,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.714166999999996,-79.353889
